postal code,place name,latitude,longitude
88-400,Wenecja,52.8111,17.7602
88-420,Grochowiska Księże,52.7582,17.6714
88-430,Laskowo,52.6966,17.49
89-210,Jeżewo,52.9521,17.9907
85-002,Bydgoszcz,53.1342,17.9907
85-009,Bydgoszcz,53.1294,17.9974
85-010,Bydgoszcz,53.1291,17.9982
85-016,Bydgoszcz,53.1256,18.0097
85-024,Bydgoszcz,53.1203,18.0116
85-070,Bydgoszcz,53.125,17.9983
85-071,Bydgoszcz,53.1314,18.0121
85-079,Bydgoszcz,53.1352,18.0102
85-122,Bydgoszcz,53.1171,18.0034
85-189,Bydgoszcz,53.0973,18.017
85-215,Bydgoszcz,53.1242,17.9805
85-316,Bydgoszcz,53.1245,17.9457
85-329,Bydgoszcz,53.1193,17.9586
85-375,Bydgoszcz,53.146,17.9124
85-379,Bydgoszcz,53.1344,17.9274
85-420,Bydgoszcz,53.1487,17.9667
85-474,Bydgoszcz,53.1917,17.9615
85-502,Bydgoszcz,53.1419,17.9906
85-517,Bydgoszcz,53.1412,17.9762
85-525,Bydgoszcz,53.1411,17.9756
85-526,Bydgoszcz,53.1436,17.9739
85-552,Bydgoszcz,53.1712,17.9659
85-671,Bydgoszcz,53.1305,18.0239
85-708,Bydgoszcz,53.1278,18.0502
85-717,Bydgoszcz,53.1319,18.0453
85-748,Bydgoszcz,53.1306,18.0848
85-801,Bydgoszcz,53.1059,18.0563
85-826,Bydgoszcz,53.104,18.0487
85-859,Bydgoszcz,53.1019,18.0404
85-892,Bydgoszcz,53.0926,18.1249
87-121,Toruń,53.0333,18.5878
87-128,Toruń,53.0308,18.6765
97-400,Zwierzchów,51.3688,19.4521
97-403,Wola Rożniatowska,51.4356,19.3477
23-110,Krzczonów,51.0077,22.7059
23-110,Olszanka,51.0394,22.724
23-145,Zabłocie,50.8723,22.6595
24-204,Maszki,51.2535,22.2656
21-010,Trębaczów,51.2944,22.8283
21-010,Stara Wieś-Stasin,51.3126,22.9133
21-013,Ostrówek,51.265,22.9887
21-070,Cyców,51.2983,23.1317
21-070,Garbatówka,51.3557,23.1182
21-070,Małków,51.3175,23.2286
21-404,Trzebieszów Pierwszy,51.9812,22.5275
21-411,Siedliska,51.8111,22.2977
21-411,Bystrzyca,51.7826,22.3105
21-413,Bronisławów Mały,51.7329,22.3268
21-421,Nowa Wróblina,51.8404,22.186
21-426,Stara Huta,51.7922,21.985
21-450,Rosy,52.0031,22.0635
21-470,Teodorów,51.8254,22.0617
24-120,Uściąż-Kolonia,51.2871,21.9657
24-300,Kluczkowice,51.0829,21.9435
24-300,Nowe Komaszyce,51.1173,22.0537
24-300,Niezdów,51.1512,21.9216
24-300,Ruda Godowska,51.1387,22.0775
24-300,Zosin,51.1352,22.0222
24-310,Uściąż,51.2923,21.9962
24-310,Głusko Małe,51.2067,22.015
24-313,Wilków,51.2599,21.8737
24-313,Lubomirka,51.2286,21.8383
24-313,Kosiorów,51.225,21.8919
24-313,Wólka Polanowska,51.2514,21.9157
24-334,Zgoda,51.0908,21.852
24-335,Kępa Gostecka,51.1597,21.7994
24-340,Rybitwy,51.0296,21.8365
24-340,Wólka Kolczyńska,51.0665,21.8632
24-350,Jeżów,51.1082,22.1501
21-222,Rusiły,51.7054,23.213
21-222,Niecielin,51.6927,23.2624
21-230,Olchówka,51.5562,23.1126
24-103,Skrudki,51.5516,22.0385
24-105,Karczunek,51.5176,22.2132
24-105,Huta,51.5284,22.2068
24-120,Okale,51.3008,21.9172
24-150,Bronice-Kolonia,51.3476,22.201
24-170,Wólka Nowodworska,51.4184,22.1635
24-173,Góry,51.3494,22.2631
24-173,Markuszów,51.3747,22.2609
24-173,Olszowiec,51.3585,22.226
21-300,Bedlno Radzyńskie,51.8238,22.6719
21-307,Klębów,51.8424,22.4537
21-345,Wrzosów,51.7089,22.5714
21-345,Sitno,51.7446,22.5388
08-550,Wola Zadybska-Kolonia,51.7512,21.88
08-550,Rybaki,51.7348,21.8797
21-050,Wola Gardzienicka,51.0873,22.8463
21-050,Żegotów,51.0815,22.88
21-050,Wierzchowiska Drugie,51.1807,22.744
21-050,Józefów,51.1727,22.8355
21-050,Piaski,51.1372,22.8477
22-600,Podhorce,50.4851,23.5223
22-604,Kunówka,50.5517,23.3788
22-630,Kazimierówka,50.6767,23.6445
22-640,Werechanie-Kolonia,50.5344,23.5208
22-640,Siemnice,50.5533,23.6212
22-640,Kozia Wola,50.5732,23.5577
22-640,Michalów-Kolonia,50.5484,23.5793
16-200,Szuszalewo,53.7097,23.3458
16-200,Suchodolina,53.6126,23.2972
16-205,Bieniowce-Kolonia,53.6368,23.5075
16-402,Przebród,54.0828,22.8132
16-402,Dubowo Drugie,54.0429,22.9008
16-402,Nowy Dwór,54.0473,22.6679
16-402,Nowa Kamionka,54.0717,22.7186
16-404,Okrągłe,54.1894,22.8413
16-404,Sidory Zapolne,54.2604,22.9462
16-404,Rychtyn,54.1892,22.983
16-411,Szypliszki,54.2541,23.0708
16-420,Rabalina,54.0375,22.7419
16-423,Nowy Skazdub,54.1255,22.6874
18-200,Osipy-Wydziory Drugie,52.9388,22.4534
18-204,Stypułki-Święchy,53.0538,22.6338
18-204,Kłoski-Młynowięta,53.042,22.6393
18-204,Stypułki-Koziołki,53.0528,22.6228
18-208,Wnory-Wiechy,53.0113,22.5597
18-210,Warele-Filipowicze,52.7957,22.5985
18-212,Wierzbowizna,52.8741,22.6656
18-214,Trojanowo,52.7558,22.5135
18-214,Dzikowiny,52.8171,22.5171
18-218,Perki-Lachy,52.9701,22.7636
18-218,Stare Truskolasy,53.0376,22.686
18-218,Czajki,53.0509,22.6961
18-218,Mojsiki,53.0719,22.7625
18-218,Leśniewo-Niedźwiedź,53.0217,22.6223
18-220,Siennica-Gizy,52.8001,22.4307
18-220,Ołdaki-Magna Brok,52.7931,22.2824
18-220,Dmochy-Rodzonki,52.8215,22.3323
18-230,Koce-Basie,52.6993,22.6141
18-230,Kozarze,52.6697,22.4722
18-300,Wierzbowo-Wieś,52.9755,22.3336
18-300,Tarnowo-Goski,52.895,22.2723
18-300,Zagroby-Zakrzewo,53.0058,22.1476
18-300,Poryte-Jabłoń,53.0155,22.214
18-305,Żabikowo Rządowe,52.9194,22.1243
18-305,Paproć Mała,52.8731,22.1111
18-305,Kaczynek,52.9772,22.0053
18-305,Kalinowo,52.9148,22.139
18-312,Wybrany,53.0785,22.3414
15-037,Białystok,53.136,23.1841
15-055,Białystok,53.1335,23.1998
48-316,Budzieszowice,50.5189,17.5445
48-317,Włodary,50.464,17.5007
48-370,Kozielno,50.4743,16.9671
48-385,Jarnołtów,50.3622,17.2286
48-385,Janowa,50.518,17.124
46-300,Leśna,50.8285,18.3844
46-320,Kowale,51.0753,18.4759
46-325,Hajdamaki,51.0014,18.5846
46-325,Jaworzno Bankowe,51.0206,18.6478
46-325,Żytniów,51.013,18.5701
46-325,Teodorówka,51.0492,18.5967
46-380,Błachów,50.7208,18.4063
46-022,Biadacz,50.7394,17.9598
46-030,Zagwiździe,50.8714,17.9775
46-050,Walidrogi,50.6045,18.0806
46-060,Chrząszczyce,50.6131,17.8919
46-060,Ligota Prószkowska,50.5518,17.8283
49-120,Siedliska,50.6442,17.7386
49-130,Skarbiszowice,50.6073,17.6762
17-330,Moszczona Pańska,52.4508,23.0079
16-100,Wilcza Jama,53.3567,23.3103
16-100,Poniatowicze,53.4318,23.633
16-100,Bachmatówka,53.3865,23.3866
16-113,Nowe Trzciano,53.2569,23.5612
16-124,Racewo,53.4909,23.4556
16-124,Siderka,53.5922,23.459
16-124,Ogrodniki,53.5423,23.4957
16-140,Białystoczek,53.4039,23.0842
16-140,Nowinka,53.4023,23.1467
16-150,Grymiaczki,53.6141,23.1188
16-200,Nierośno,53.6005,23.3688
06-540,Gradzanowo Zbęskie-Kolonia,52.8806,20.111
06-540,Cegielnia Ratowska,52.9715,20.0902
06-560,Budy Bolewskie,52.9644,20.4549
06-560,Olszewo-Bołąki,53.0304,20.4923
05-102,Nowy Dwór Mazowiecki,52.4467,20.7024
05-170,Strubiny,52.4711,20.5869
05-180,Błogosławie,52.4995,20.6332
05-190,Cegielnia Psucka,52.5358,20.7864
05-190,Popowo Borowe,52.5446,20.8935
05-191,Studzianki,52.5394,20.7577
05-191,Mokrzyce Dworskie,52.5684,20.7013
06-320,Lipowy Las,53.1932,21.2873
06-320,Kucieje,53.2268,21.2467
07-407,Janki Młode,52.9826,21.6634
60-847,Poznań,52.4119,16.9043
61-031,Poznań,52.4075,16.9792
61-049,Poznań,52.4063,16.9906
61-056,Poznań,52.4107,17.0419
61-070,Poznań,52.4358,17.0117
61-146,Poznań,52.3955,16.9473
61-156,Poznań,52.3907,16.9446
61-164,Poznań,52.3869,16.9413
61-166,Poznań,52.3869,16.9434
61-231,Poznań,52.3936,16.9537
61-288,Poznań,52.3838,16.977
61-384,Poznań,52.3822,16.9502
61-388,Poznań,52.3835,16.9491
61-402,Poznań,52.3613,16.8924
61-429,Poznań,52.3691,16.8944
61-453,Poznań,52.3674,16.9054
61-454,Poznań,52.3678,16.9057
61-492,Poznań,52.3781,16.9223
61-525,Poznań,52.3892,16.9181
61-543,Poznań,52.3951,16.9196
61-545,Poznań,52.3906,16.9224
61-634,Poznań,52.4309,16.9398
61-695,Poznań,52.4394,16.9544
61-730,Poznań,52.4109,16.9259
61-808,Poznań,52.407,16.919
78-200,Białogard,54.0066,15.9912
78-220,Zastawa,53.8749,16.2048
78-230,Czerwięcino,54.066,15.8037
73-200,Choszczno,53.1686,15.4194
73-210,Pomień,53.2176,15.4961
73-220,Konotop,53.1549,15.8406
73-220,Żółwinko,53.1316,15.7696
73-220,Pszczewko,53.2289,15.7536
73-231,Objezierze,53.083,15.5512
73-231,Rakowo,53.1017,15.5508
73-240,Pławienko,53.0702,15.6284
73-260,Jarosławsko,53.0029,15.4214
73-260,Trzęsacz,53.0347,15.3338
78-500,Karwice,53.4581,15.8763
78-500,Żółcin,53.5928,15.8203
78-520,Stawno,53.4763,15.9735
78-540,Dębsko,53.2579,15.8572
78-540,Jaworze,53.3168,15.6903
78-551,Siemczyno,53.5575,16.1347
78-553,Kosin,53.4745,16.3584
72-100,Gniazdowo,53.6105,14.804
72-110,Żychlikowo,53.7146,14.9097
72-113,Krępsko,53.5993,14.7425
72-200,Sieciechowo,53.6497,15.1222
72-200,Ogary,53.7725,15.0344
72-200,Stare Wyszomierki,53.6155,15.0643
72-200,Nowogard,53.6701,15.1195
72-200,Żabowo,53.7203,15.1893
72-200,Boguszyce,53.7477,15.175
72-300,Wilczkowo,53.9283,15.1047
72-300,Zaleszczyce,53.9039,15.1516
72-300,Baszewice,53.862,15.1993
72-300,Skalin,53.9574,15.2527
72-304,Łatno,53.9839,15.3732
07-410,Dzbenin,53.0516,21.5534
07-411,Goworki,53.0845,21.6351
07-415,Stepna-Michałki,53.0495,21.4752
07-436,Dawia,53.3199,21.6034
07-436,Klimki,53.313,21.4776
07-437,Serafin,53.3508,21.6105
07-440,Struniawy,52.9383,21.613
07-440,Daniłowo,52.9041,21.533
07-303,Rogowo-Folwark,52.9293,21.8693
07-304,Kalinowo,52.8249,22.0216
07-305,Mianowo,52.7943,22.209
07-305,Przeździecko-Dworaki,52.8458,22.2405
07-305,Godlewo-Gorzejewo,52.7963,22.1904
07-310,Sielc,52.8198,21.8
07-311,Bartosy,52.9015,21.6886
07-322,Kossaki,52.6458,22.3654
07-324,Janczewo Wielkie,52.7557,22.2488
07-325,Białe-Figle,52.7504,22.3802
05-408,Wola Ducka,52.1147,21.383
05-480,Glinki,52.0095,21.2375
05-480,Karczew,52.08,21.2485
08-443,Sewerynów,51.9281,21.3965
08-443,Warszówka,51.987,21.3258
08-443,Piwonin,51.9248,21.2814
08-443,Stary Zambrzyków,51.9056,21.3438
08-443,Przydawki,51.9159,21.3535
08-445,Natolin,51.9182,21.4415
05-506,Kolonia Lesznowola,52.0811,20.967
05-507,Brześce,52.0308,21.1843
05-510,Borowina,52.0513,21.1211
05-520,Łyczyn,52.0646,21.1516
05-530,Buczynów,51.949,21.1751
05-530,Wólka Dworska,52.0139,21.2056
05-552,Jastrzębiec,52.0321,20.8312
05-552,Kolonia Warszawska,52.0547,20.8771
09-209,Wilkęsy,52.7449,19.9039
09-230,Machcino,52.6275,19.7495
09-230,Kłobie,52.645,19.7805
09-400,Ulaszewo,52.5962,19.5768
09-411,Pęszyno,52.6818,19.7059
09-412,Włoczewo,52.6635,19.6362
09-414,Kłobukowo-Patrze,52.7014,19.5032
09-414,Siecień-Rumunki,52.6247,19.4981
09-414,Winnica,52.6845,19.5018
09-440,Staroźreby-Kolonia,52.6345,19.987
09-440,Zdziar Mały,52.6242,20.0282
09-451,Wólka,52.5722,19.9316
09-470,Nowe Miszewo,52.4922,19.9284
09-472,Mirosław,52.5374,19.8154
09-505,Lipianki,52.5259,19.373
09-520,Antoninów,52.4269,19.6066
09-530,Czermno,52.4027,19.8057
09-530,Guzew,52.3762,19.6962
09-530,Topólno,52.381,19.7849
09-533,Łaziska,52.375,19.8724
09-533,Leonów,52.4073,19.8952
05-190,Grabie,52.6257,20.6291
09-100,Strachówko,52.622,20.4142
09-100,Kluczewo,52.6294,20.3023
09-100,Michowo,52.6349,20.4132
09-120,Aleksandria,52.6099,20.6238
09-120,Miszewo Wielkie,52.638,20.6089
09-120,Belin,52.6566,20.6637
09-130,Śródborze,52.7726,20.278
09-131,Krępica,52.592,20.5006
09-138,Koziebrody,52.801,19.9936
09-140,Kodłutowo,52.8403,20.151
09-140,Nowy Komunin,52.8461,20.2403
09-150,Wychódźc,52.4005,20.4136
09-152,Nowe Naruszewo,52.5252,20.355
09-162,Żukowo,52.4983,20.2593
09-162,Stary Nacpolsk,52.5052,20.2439
09-164,Siekluki,52.6216,20.2842
05-806,Pęcice,52.15,20.8421
05-807,Żółwin,52.104,20.7321
05-808,Brwinów,52.161,20.7495
06-300,Stara Krępa,53.0589,20.9691
06-316,Ożumiech,53.1335,20.7124
06-316,Łoje,53.1258,20.799
06-316,Świniary,53.1846,20.8687
06-316,Wiktorowo,53.1399,20.7906
06-316,Wykno Borowe,53.2273,20.769
06-316,Ulatowo-Gać,53.1552,20.9241
06-316,Grabowo-Padaki,53.2122,20.774
06-316,Krajewo-Wierciochy,53.1564,20.8305
11-010,Łapka,53.8688,20.7026
11-010,Dąbrówka Mała,53.8405,20.6522
11-015,Cichogrąd,53.6542,20.3403
11-030,Nowa Wieś,53.652,20.609
11-036,Dłużki,53.7161,20.1281
11-040,Barcikowo,53.9415,20.4314
11-042,Stękiny,53.7964,20.1989
11-042,Bałąg,53.8259,20.2171
11-300,Biskupiec-Kolonia Trzecia,53.854,20.9533
14-100,Prusowo,53.6451,19.9703
14-100,Nastajki,53.6397,19.8815
14-100,Smykowo,53.6259,19.9082
14-105,Maronie,53.8346,20.1059
14-105,Białka,53.8165,19.984
14-107,Zapieka,53.5204,20.105
14-107,Szczepankowo,53.5635,20.0229
14-120,Fiugajki,53.4825,20.0121
14-120,Giętlewo,53.5169,19.9787
14-140,Malinnik,53.7819,19.7992
14-140,Karnity,53.7493,19.7357
14-300,Dobrocinek,53.9335,19.846
14-310,Henrykowo,54.0011,20.0365
14-330,Koszajny,53.919,19.582
14-330,Bagnity,53.8388,19.751
12-200,Hejdyk,53.5171,21.5372
12-200,Turowo,53.5303,21.9045
12-200,Łupki,53.6415,21.8596
12-220,Wypad,53.6974,21.5166
12-230,Pogorzel Wielka,53.7062,22.1571
12-230,Komorowo,53.601,22.0909
12-250,Gaudynki,53.7614,21.8867
12-250,Sumki,53.843,21.9497
12-250,Wężewo,53.8138,21.8426
12-114,Wysoki Grąd,53.529,21.3632
12-120,Grodziska,53.7482,21.0314
12-122,Dębowiec,53.4765,20.6735
12-122,Omulew,53.4774,20.6024
12-122,Burdąg,53.5682,20.7454
12-140,Jerominy,53.5216,21.1861
12-140,Piasutno,53.6061,21.2088
12-150,Spychówko,53.6021,21.3351
12-160,Zieleniec,53.4226,21.1145
12-160,Lejkowo,53.413,21.0575
19-500,Pietrasze,54.2353,22.3148
19-500,Regiele,54.2529,22.3838
19-500,Mażucie,54.3342,22.1788
19-504,Wysoki Garb,54.2807,22.6945
19-520,Ściborki,54.2887,22.0398
19-520,Stary Żabin,54.3287,22.0507
11-600,Kal,54.1811,21.7328
11-600,Stręgiel,54.2003,21.8442
11-600,Różewiec,54.2457,21.6042
11-606,Mniszki,54.3198,21.7736
11-606,Maryszki,54.3183,21.7535
11-610,Piłaki Wielkie,54.1966,21.9585
97-415,Podścichawa,51.3397,19.2561
97-415,Żelichów,51.3157,19.2534
97-420,Kuźnica Lubiecka,51.3725,19.1721
97-438,Rusiec-Kolonia,51.3129,18.9671
97-438,Zalasy,51.2901,18.9615
99-300,Bielawki,52.2347,19.4153
99-311,Szewce Nadolne,52.1773,19.5307
99-311,Garbów,52.1584,19.5826
99-311,Julianów,52.1713,19.6113
99-314,Wyręby Siemienickie,52.15,19.4108
99-320,Grabie,52.2366,19.6679
99-322,Kolonia-Oporów,52.2493,19.5824
99-322,Mnich-Południe,52.2548,19.4671
99-340,Miłosna,52.2158,19.1775
99-340,Kajew,52.2759,19.1646
99-340,Wola Nowska,52.2239,19.1972
99-350,Lipiny,52.3105,19.1354
99-352,Liliopol,52.307,19.0425
98-100,Budy Stryjewskie,51.6555,19.0662
98-100,Wronowice,51.62,19.1755
98-105,Dobków,51.7059,19.1198
98-113,Brodnia Górna,51.5353,19.1854
98-160,Kamostek,51.5164,19.0566
98-160,Dobra,51.5239,19.0605
98-160,Bilew,51.5706,19.0369
98-170,Przyborów,51.3605,18.9801
98-170,Restarzew Środkowy,51.3755,19.0397
99-100,Piekacie,52.101,19.1093
99-120,Bryski,52.0626,19.3468
99-120,Orszewice,52.0789,19.316
99-120,Podgórzyce,52.0589,19.2967
99-120,Górki Łubnickie,52.053,19.4294
99-140,Gusin,52.0447,18.9593
99-140,Parski,52.0484,19.0305
99-150,Srebrna,52.1598,19.0027
99-150,Osiny,52.1757,18.9468
15-168,Białystok,53.1658,23.1836
15-186,Białystok,53.1486,23.193
15-213,Białystok,53.1223,23.1728
15-237,Białystok,53.1169,23.1674
15-306,Białystok,53.1226,23.1526
15-348,Białystok,53.105,23.1351
15-426,Białystok,53.1327,23.1591
15-439,Białystok,53.1354,23.1575
15-547,Białystok,53.1264,23.1954
15-562,Białystok,53.1202,23.2048
15-611,Białystok,53.1214,23.0767
15-645,Białystok,53.124,23.0924
15-706,Białystok,53.1352,23.1238
15-774,Białystok,53.1473,23.0975
28-363,Węgleszyn,50.7522,20.1659
28-363,Nowe Kanice,50.733,20.225
28-366,Góry Lasochowskie,50.8049,20.1952
28-500,Zagórzyce,50.2749,20.5604
28-500,Plechówka,50.2299,20.507
49-156,Magnuszowice,50.6979,17.597
48-200,Piorunkowice,50.4034,17.5142
48-200,Moszczanka,50.2986,17.4933
48-250,Leśnik,50.3769,17.84
47-100,Kolonowskie,50.6486,18.3792
47-113,Staniszcze Wielkie,50.6492,18.3513
47-143,Wesołów,50.4374,18.2944
47-143,Ferdynand,50.4047,18.3115
45-221,Opole,50.6811,17.9314
45-266,Opole,50.6826,17.9521
45-425,Opole,50.6728,17.9869
45-440,Opole,50.6628,17.9888
45-512,Opole,50.6497,17.9725
45-550,Opole,50.6527,17.9584
45-844,Opole,50.6859,17.852
36-213,Buków,49.6419,21.9627
36-245,Wołodź,49.738,22.2133
36-245,Podchełm,49.785,22.123
39-200,Lipiny,50.0135,21.2795
39-203,Bobrowa,50.1165,21.4395
39-204,Wola Żyrakowska,50.0997,21.4138
39-216,Stara Jastrząbka,50.1135,21.2299
39-221,Parkosz,49.9971,21.3204
39-221,Podlesie,49.9981,21.1833
37-500,Wierzbna,50.0316,22.6028
37-500,Jarosław,50.0212,22.677
37-511,Pełkinie,50.0635,22.6277
37-555,Święte,49.9266,22.8538
37-561,Chłopice,49.9512,22.6725
37-565,Więckowice,49.9161,22.5821
38-223,Mrukowa,49.5906,21.4509
38-230,Mytarka,49.6145,21.525
36-121,Wilcza Wola,50.3648,21.9186
36-121,Kopcie,50.3381,21.864
38-404,Potok,49.7233,21.6854
38-423,Widacz,49.6275,21.8433
38-450,Teodorówka,49.5556,21.6567
38-450,Dukla,49.5534,21.6812
38-455,Głowienka,49.6612,21.7509
38-460,Jedlicze,49.7182,21.6441
38-485,Posada Jaśliska,49.4404,21.8138
37-300,Biedaczów,50.2027,22.3403
37-303,Wólka Łamana,50.3491,22.526
37-310,Sarzyna,50.3445,22.3431
37-600,Antoniki,50.1874,23.1597
37-626,Łukawiec,50.078,23.1135
37-630,Uszkowce,50.182,23.0069
37-632,Moszczanica,50.2832,22.9031
39-300,Wierzchowiny,50.2616,21.2386
39-305,Borowa,50.3848,21.3488
39-307,Krzemienica,50.4244,21.4299
39-310,Ruda,50.2054,21.3446
39-310,Pień,50.2224,21.2596
39-313,Mielec,50.2871,21.4192
39-321,Tuszyma,50.1862,21.5063
39-331,Trześń,50.335,21.4986
39-332,Tuszów Narodowy,50.3702,21.4646
37-405,Szyperki,50.5559,22.2975
37-413,Sieraków,50.4762,22.4334
37-716,Trójczyce,49.8829,22.7593
37-723,Stubno,49.8966,22.9528
37-724,Kalników,49.9174,23.0187
37-734,Koniuszki,49.7146,22.7809
37-740,Nowa Wieś,49.7105,22.4783
37-740,Rudawka,49.7075,22.4458
37-740,Bircza,49.6923,22.4809
37-750,Łączki,49.7792,22.3383
37-220,Chodakówka,49.9809,22.3273
37-225,Siedleczka,49.9606,22.382
37-530,Paluchy,50.2202,22.582
37-534,Krasne,50.2506,22.7255
39-103,Kozodrza,50.099,21.6177
36-001,Nowa Wieś,50.096,22.0409
36-020,Tyczyn,49.9623,22.0327
36-030,Białka,49.8689,22.0415
36-040,Niechobrz,50.004,21.8907
36-043,Lubenia,49.929,21.9254
36-054,Dąbrowa,50.0664,21.8283
36-060,Rudna Mała,50.1,21.967
36-062,Jasionka,50.1247,22.0558
36-072,Woliczka,50.0567,21.8646
38-500,Bykowce,49.5438,22.2637
38-505,Nagórzany,49.5004,22.0341
38-530,Jaćmierz,49.621,22.0129
37-415,Agatówka,50.6088,22.0082
38-130,Frysztak,49.8368,21.6077
39-450,Dymitrów Duży,50.4785,21.5189
38-610,Terka,49.2946,22.4268
38-610,Wola Górzańska,49.312,22.3692
38-711,Paszowa,49.5364,22.4239
35-005,Rzeszów,50.0416,22.0092
35-124,Rzeszów,50.0324,21.9735
35-215,Rzeszów,50.0454,22.0
35-609,Rzeszów,50.0225,22.0435
16-315,Krasne,53.7839,23.3488
16-315,Dolinczany,53.7084,23.5695
16-326,Jałowy Róg,53.9002,23.4055
16-326,Gorczyca,53.9115,23.2622
15-509,Grabówka,53.1305,23.2402
15-511,Henrykowo,53.1031,23.2977
15-588,Kuriany,53.0886,23.2591
16-001,Ignatki,53.0693,23.1021
16-020,Jezierzysk,53.368,23.1996
16-030,Krasny Las,53.1736,23.3375
16-030,Konne,53.2067,23.4374
16-030,Sadowy Stok,53.2455,23.331
16-040,Nowosiółki,53.1755,23.522
16-040,Zubki,53.0891,23.815
16-050,Żednia,53.0894,23.4693
16-060,Ostrówki,52.9686,23.3355
16-060,Tatarowce,53.1095,23.388
16-060,Zacisze,53.0731,23.3665
16-061,Kolonia Koplany,53.0602,23.0969
16-075,Maliszewo-Łynki,53.1731,22.5017
18-100,Płonka-Matyski,52.9979,22.7985
18-100,Łapy-Pluśniaki,52.9626,22.8955
18-112,Turek,52.9105,22.8776
17-100,Ploski,52.8825,23.25
17-100,Sierakowizna,52.7429,23.0056
17-100,Hryniewicze Duże,52.8141,23.2288
17-100,Kotły,52.8014,23.2524
17-111,Wandalinek,52.6013,23.0394
17-111,Śnieżki,52.584,23.1616
17-111,Mołoczki,52.5952,23.1865
17-132,Trzeszczkowo,52.8336,22.9239
17-132,Niewino Leśne,52.8202,23.045
17-132,Pulsze,52.8436,23.0201
17-132,Wyszki,52.8422,22.9823
19-200,Brzozowo,53.5336,22.4594
19-200,Sienickie,53.5215,22.4798
19-200,Flesze,53.6437,22.3864
19-206,Wólka Mała,53.6672,22.5499
19-230,Niećkowo,53.5503,22.3527
17-200,Czerlonka Leśna,52.6878,23.7053
17-204,Stary Kornin,52.7054,23.4489
17-207,Zbucz,52.7459,23.4305
17-210,Koźliki,52.8892,23.341
17-210,Nowiny,52.8459,23.5271
17-210,Cisy,52.9655,23.57
17-220,Porosłe,52.9093,23.6637
18-500,Rupin,53.4618,21.9248
18-500,Pachuczyn,53.4105,22.0071
18-507,Świdry Podleśne,53.4702,22.195
18-516,Nowe Rakowo,53.3366,21.9667
18-516,Ruda-Skroda,53.301,21.9005
18-516,Mściwuje,53.3007,21.9682
18-525,Cieloszka,53.3893,21.6886
18-400,Rybno,53.119,22.186
18-400,Dłużniewo,53.1449,22.0063
18-411,Wszerzecz,53.111,21.9319
18-411,Brulin,53.0175,21.9853
18-411,Chomentowo,53.0659,21.9669
18-413,Drogoszewo,53.1461,21.752
18-413,Rydzewo-Gozdy,53.1304,21.7537
18-420,Chrostowo,53.3364,22.3934
18-421,Wyrzyki,53.1995,22.187
18-430,Kokoszki,53.2355,22.2928
18-430,Sieburczyn,53.2399,22.4359
18-430,Witkowo,53.1981,22.3985
19-100,Znoski,53.3736,22.7707
19-120,Poniklica,53.3171,22.9711
19-124,Radzie,53.5174,22.9046
19-124,Gurbicze,53.4844,22.8922
16-500,Hołny Wolmera,54.1172,23.4737
16-500,Ogrodniki,54.1307,23.4593
16-503,Krasnopol,54.115,23.2055
16-506,Okółek,53.9443,23.349
16-515,Poluńce,54.2436,23.3179
17-300,Zalesie,52.503,22.7715
17-300,Lachówka,52.4985,22.8248
17-306,Mała Jasienówka,52.5288,22.9697
17-307,Tokary,52.3715,23.2394
17-307,Pawłowicze,52.4051,22.9802
17-307,Maćkowicze,52.3753,22.9482
17-312,Sytki,52.4368,22.7256
17-312,Bujaki,52.4186,22.7292
17-312,Miłkowice-Paszki,52.474,22.6689
17-315,Stadniki,52.5261,22.7152
17-315,Jaszczołty,52.5433,22.6737
17-332,Klimkowicze,52.5511,23.0856
16-100,Szyszki,53.4047,23.5488
16-113,Szudziałowo,53.2982,23.6544
16-113,Markowy Wygon,53.2497,23.6404
16-120,Łosiniany,53.1836,23.8599
16-120,Rachowik,53.2562,23.7259
16-120,Nietupa Młyn,53.1837,23.7149
16-120,Ozierany Małe,53.2203,23.8521
16-124,Holiki,53.5213,23.3351
16-130,Teolin,53.43,23.2343
16-130,Nowy Janów,53.4577,23.2204
16-150,Dubasiewszczyzna,53.5461,23.148
16-150,Chlewisk Górny,53.5725,23.1724
16-150,Poświętne,53.5477,23.0995
16-200,Łozowo,53.5872,23.3795
07-407,Seroczyn,52.9256,21.8256
07-415,Kruki,53.0915,21.5256
07-416,Przystań,53.1202,21.427
07-420,Sul,53.2769,21.5106
07-420,Strzałki,53.2275,21.4104
07-440,Pasieki,52.8532,21.5634
07-440,Czernie,52.8743,21.6047
07-440,Czarnowo,52.877,21.5264
07-440,Kobylin,52.8291,21.5556
07-304,Smolechy,52.7933,22.0189
07-320,Glina,52.6904,21.9555
07-320,Zawisty Nadbużne,52.6904,22.0679
07-320,Daniłowo-Parcele,52.7576,22.0178
07-322,Ołtarze-Gołacze,52.6826,22.2651
07-323,Kosuty,52.7555,22.1037
07-324,Helenowo,52.78,22.2678
07-324,Słup,52.7493,22.275
07-325,Tymianki-Szklarze,52.6856,22.4071
07-325,Złotki-Pułapki,52.7515,22.438
07-325,Białe-Szczepanowice,52.7628,22.3656
05-340,Sufczyn,52.0407,21.5314
05-408,Lipowo,52.1375,21.3877
05-462,Boryszew,52.1902,21.3124
05-480,Piotrowice,52.006,21.2778
05-480,Kosumce,51.9831,21.2632
